"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Yamato 982284"|"Official"|"1998"|"Antarctica"|"H6"|"2.73 g"|"J27 NIPR"|" "
"Yamato 982285"|"Official"|"1998"|"Antarctica"|"H6"|"1.31 g"|"J28 NIPR"|" "
"Yamato 982287"|"Official"|"1998"|"Antarctica"|"H6"|"1.52 g"|"J28 NIPR"|" "
"Yamato 982291"|"Official"|"1998"|"Antarctica"|"H6"|"55.2 g"|"J20 NIPR"|" "
"Yamato 982292"|"Official"|"1998"|"Antarctica"|"H6"|"6.5 g"|"J20 NIPR"|" "
"Yamato 982293"|"Official"|"1998"|"Antarctica"|"H5"|"5.3 g"|"J20 NIPR"|" "
"Yamato 982294"|"Official"|"1998"|"Antarctica"|"H5"|"4.79 g"|"J20 NIPR"|" "
"Yamato 982295"|"Official"|"1998"|"Antarctica"|"H5"|"3.71 g"|"J20 NIPR"|" "
"Yamato 982297"|"Official"|"1998"|"Antarctica"|"L6"|"1.57 g"|"J27 NIPR"|" "
"Yamato 982298"|"Official"|"1998"|"Antarctica"|"L6"|"1.12 g"|"J27 NIPR"|" "
"Yamato 982299"|"Official"|"1998"|"Antarctica"|"H4"|"3.52 g"|"J20 NIPR"|" "
"Yamato 982300"|"Official"|"1998"|"Antarctica"|"H6"|"3.59 g"|"J20 NIPR"|" "
"Yamato 982301"|"Official"|"1998"|"Antarctica"|"H5"|"3.6 g"|"J27 NIPR"|" "
"Yamato 982302"|"Official"|"1998"|"Antarctica"|"H4"|"8.9 g"|"J20 NIPR"|" "
"Yamato 982303"|"Official"|"1998"|"Antarctica"|"H4"|"18.4 g"|"J20 NIPR"|" "
"Yamato 982304"|"Official"|"1998"|"Antarctica"|"L6"|"60.7 g"|"J20 NIPR"|" "
"Yamato 982305"|"Official"|"1998"|"Antarctica"|"H6"|"1.31 g"|"J20 NIPR"|" "
"Yamato 982306"|"Official"|"1998"|"Antarctica"|"H6"|"0.96 g"|"J20 NIPR"|" "
"Yamato 982307"|"Official"|"1998"|"Antarctica"|"H6"|"0.54 g"|"J20 NIPR"|" "
"Yamato 982308"|"Official"|"1998"|"Antarctica"|"H6"|"0.32 g"|"J20 NIPR"|" "
"Yamato 982309"|"Official"|"1998"|"Antarctica"|"H6"|"0.3 g"|"J20 NIPR"|" "
"Yamato 982310"|"Official"|"1998"|"Antarctica"|"H4"|"4.85 g"|"J20 NIPR"|" "
"Yamato 982312"|"Official"|"1998"|"Antarctica"|"H4"|"3.23 g"|"J20 NIPR"|" "
"Yamato 982313"|"Official"|"1998"|"Antarctica"|"H6"|"2.3 g"|"J27 NIPR"|" "
"Yamato 982314"|"Official"|"1998"|"Antarctica"|"H4"|"1.99 g"|"J27 NIPR"|" "
"Yamato 982315"|"Official"|"1998"|"Antarctica"|"H4"|"108.1 g"|"J20 NIPR"|" "
"Yamato 982316"|"Official"|"1998"|"Antarctica"|"H5"|"1.26 g"|"J27 NIPR"|" "
"Yamato 982317"|"Official"|"1998"|"Antarctica"|"H5"|"5.4 g"|"J20 NIPR"|" "
"Yamato 982318"|"Official"|"1998"|"Antarctica"|"H5"|"29.8 g"|"J20 NIPR"|" "
"Yamato 982319"|"Official"|"1998"|"Antarctica"|"H5"|"8.8 g"|"J20 NIPR"|" "
"Yamato 982320"|"Official"|"1998"|"Antarctica"|"H5"|"6 g"|"J20 NIPR"|" "
"Yamato 982321"|"Official"|"1998"|"Antarctica"|"H5"|"4.52 g"|"J20 NIPR"|" "
"Yamato 982322"|"Official"|"1998"|"Antarctica"|"H5"|"1.49 g"|"J27 NIPR"|" "
"Yamato 982323"|"Official"|"1998"|"Antarctica"|"H5"|"82.5 g"|"J20 NIPR"|" "
"Yamato 982324"|"Official"|"1998"|"Antarctica"|"H5"|"19.3 g"|"J20 NIPR"|" "
"Yamato 982325"|"Official"|"1998"|"Antarctica"|"H5"|"18 g"|"J20 NIPR"|" "
"Yamato 982326"|"Official"|"1998"|"Antarctica"|"H5"|"1.79 g"|"J27 NIPR"|" "
"Yamato 982327"|"Official"|"1998"|"Antarctica"|"H5"|"2.34 g"|"J27 NIPR"|" "
"Yamato 982328"|"Official"|"1998"|"Antarctica"|"H5"|"2 g"|"J27 NIPR"|" "
"Yamato 982329"|"Official"|"1998"|"Antarctica"|"H5"|"3.31 g"|"J20 NIPR"|" "
"Yamato 982330"|"Official"|"1998"|"Antarctica"|"H5"|"1.72 g"|"J27 NIPR"|" "
"Yamato 982331"|"Official"|"1998"|"Antarctica"|"H4"|"1.52 g"|"J27 NIPR"|" "
"Yamato 982332"|"Official"|"1998"|"Antarctica"|"H5"|"1.07 g"|"J27 NIPR"|" "
"Yamato 982334"|"Official"|"1998"|"Antarctica"|"H4"|"4.11 g"|"J20 NIPR"|" "
"Yamato 982335"|"Official"|"1998"|"Antarctica"|"H5"|"9.4 g"|"J20 NIPR"|" "
"Yamato 982336"|"Official"|"1998"|"Antarctica"|"L4"|"11.1 g"|"J20 NIPR"|" "
"Yamato 982337"|"Official"|"1998"|"Antarctica"|"H5"|"303 g"|"J20 NIPR"|" "
"Yamato 982338"|"Official"|"1998"|"Antarctica"|"H5"|"3.55 g"|"J20 NIPR"|" "
"Yamato 982339"|"Official"|"1998"|"Antarctica"|"H5"|"1.24 g"|"J27 NIPR"|" "
"Yamato 982340"|"Official"|"1998"|"Antarctica"|"H4"|"2.2 g"|"J27 NIPR"|" "
"Yamato 982341"|"Official"|"1998"|"Antarctica"|"H4"|"2.78 g"|"J27 NIPR"|" "
"Yamato 982344"|"Official"|"1998"|"Antarctica"|"H6"|"5.4 g"|"J20 NIPR"|" "
"Yamato 982346"|"Official"|"1998"|"Antarctica"|"H6"|"1.09 g"|"J27 NIPR"|" "
"Yamato 982347"|"Official"|"1998"|"Antarctica"|"H6"|"1.34 g"|"J27 NIPR"|" "
"Yamato 982348"|"Official"|"1998"|"Antarctica"|"H5"|"4.27 g"|"J20 NIPR"|" "
"Yamato 982349"|"Official"|"1998"|"Antarctica"|"H5"|"6.8 g"|"J20 NIPR"|" "
"Yamato 982350"|"Official"|"1998"|"Antarctica"|"L3"|"4.56 g"|"J20 NIPR"|" "
"Yamato 982351"|"Official"|"1998"|"Antarctica"|"H6"|"21.6 g"|"J20 NIPR"|" "
"Yamato 982352"|"Official"|"1998"|"Antarctica"|"H4"|"9.5 g"|"J20 NIPR"|" "
"Yamato 982353"|"Official"|"1998"|"Antarctica"|"H4"|"13.7 g"|"J20 NIPR"|" "
"Yamato 982354"|"Official"|"1998"|"Antarctica"|"H5"|"35.6 g"|"J20 NIPR"|" "
"Yamato 982355"|"Official"|"1998"|"Antarctica"|"H6"|"2 g"|"J28 NIPR"|" "
"Yamato 982356"|"Official"|"1998"|"Antarctica"|"L6"|"421 g"|"J20 NIPR"|" "
"Yamato 982357"|"Official"|"1998"|"Antarctica"|"H6"|"3.77 g"|"J20 NIPR"|" "
"Yamato 982358"|"Official"|"1998"|"Antarctica"|"H6"|"11.7 g"|"J20 NIPR"|" "
"Yamato 982359"|"Official"|"1998"|"Antarctica"|"H4"|"3.14 g"|"J20 NIPR"|" "
"Yamato 982360"|"Official"|"1998"|"Antarctica"|"H5"|"3.19 g"|"J20 NIPR"|" "
"Yamato 982361"|"Official"|"1998"|"Antarctica"|"L6"|"9.1 g"|"J20 NIPR"|" "
"Yamato 982362"|"Official"|"1998"|"Antarctica"|"L6"|"2.87 g"|"J27 NIPR"|" "
"Yamato 982363"|"Official"|"1998"|"Antarctica"|"L6"|"5.5 g"|"J20 NIPR"|" "
"Yamato 982364"|"Official"|"1998"|"Antarctica"|"H4"|"5.8 g"|"J20 NIPR"|" "
"Yamato 982365"|"Official"|"1998"|"Antarctica"|"H6"|"8.4 g"|"J20 NIPR"|" "
"Yamato 982366"|"Official"|"1998"|"Antarctica"|"H4"|"5.8 g"|"J20 NIPR"|" "
"Yamato 982367"|"Official"|"1998"|"Antarctica"|"L5"|"21.2 g"|"J20 NIPR"|" "
"Yamato 982368"|"Official"|"1998"|"Antarctica"|"L6"|"25.5 g"|"J20 NIPR"|" "
"Yamato 982369"|"Official"|"1998"|"Antarctica"|"H4"|"7.5 g"|"J20 NIPR"|" "
"Yamato 982370"|"Official"|"1998"|"Antarctica"|"H6"|"2.82 g"|"J27 NIPR"|" "
"Yamato 982371"|"Official"|"1998"|"Antarctica"|"H6"|"7.7 g"|"J20 NIPR"|" "
"Yamato 982372"|"Official"|"1998"|"Antarctica"|"H4"|"7.2 g"|"J20 NIPR"|" "
"Yamato 982373"|"Official"|"1998"|"Antarctica"|"L4"|"1.82 g"|"J20 NIPR"|" "
"Yamato 982374"|"Official"|"1998"|"Antarctica"|"L4"|"6.6 g"|"J20 NIPR"|" "
"Yamato 982375"|"Official"|"1998"|"Antarctica"|"L4"|"11.3 g"|"J20 NIPR"|" "
"Yamato 982376"|"Official"|"1998"|"Antarctica"|"L4"|"35.1 g"|"J20 NIPR"|" "
"Yamato 982377"|"Official"|"1998"|"Antarctica"|"L4"|"252 g"|"J20 NIPR"|" "
"Yamato 982378"|"Official"|"1998"|"Antarctica"|"H4"|"7.1 g"|"J20 NIPR"|" "
"Yamato 982379"|"Official"|"1998"|"Antarctica"|"L6"|"25.1 g"|"J20 NIPR"|" "
"Yamato 982381"|"Official"|"1998"|"Antarctica"|"L5"|"643 g"|"J20 NIPR"|" "
"Yamato 982382"|"Official"|"1998"|"Antarctica"|"H4"|"19.3 g"|"J20 NIPR"|" "
"Yamato 982383"|"Official"|"1998"|"Antarctica"|"H5"|"167.1 g"|"J20 NIPR"|" "
"Yamato 982384"|"Official"|"1998"|"Antarctica"|"H4"|"224 g"|"J20 NIPR"|" "
"Yamato 982385"|"Official"|"1998"|"Antarctica"|"H4"|"11.4 g"|"J20 NIPR"|" "
"Yamato 982386"|"Official"|"1998"|"Antarctica"|"H4"|"0.42 g"|"J20 NIPR"|" "
"Yamato 982387"|"Official"|"1998"|"Antarctica"|"H4"|"0.34 g"|"J20 NIPR"|" "
"Yamato 982388"|"Official"|"1998"|"Antarctica"|"H"|"66.7 g"|"J20 NIPR"|" "
"Yamato 982389"|"Official"|"1998"|"Antarctica"|"L6"|"6.4 g"|"J20 NIPR"|" "
"Yamato 982390"|"Official"|"1998"|"Antarctica"|"L6"|"4.21 g"|"J20 NIPR"|" "
"Yamato 982391"|"Official"|"1998"|"Antarctica"|"H6"|"15 g"|"J27 NIPR"|" "
"Yamato 982392"|"Official"|"1998"|"Antarctica"|"E6"|"94.7 g"|"J20 NIPR"|" "
"Yamato 982393"|"Official"|"1998"|"Antarctica"|"H3"|"4.35 g"|"J20 NIPR"|" "
"Yamato 982394"|"Official"|"1998"|"Antarctica"|"H6"|"49.5 g"|"J20 NIPR"|" "
"Yamato 982397"|"Official"|"1998"|"Antarctica"|"L5"|"5 g"|"J20 NIPR"|" "
"Yamato 982399"|"Official"|"1998"|"Antarctica"|"L3"|"36.3 g"|"J20 NIPR"|" "
"Yamato 982400"|"Official"|"1998"|"Antarctica"|"L3"|"4.96 g"|"J20 NIPR"|" "
"Yamato 982401"|"Official"|"1998"|"Antarctica"|"LL3"|"4.89 g"|"J21 NIPR"|" "
"Yamato 982403"|"Official"|"1998"|"Antarctica"|"L6"|"8.1 g"|"J21 NIPR"|" "
"Yamato 982404"|"Official"|"1998"|"Antarctica"|"H6"|"2.01 g"|"J27 NIPR"|" "
"Yamato 982405"|"Official"|"1998"|"Antarctica"|"CR2"|"3.96 g"|"J21 NIPR"|" "
"Yamato 982406"|"Official"|"1998"|"Antarctica"|"LL6"|"8.9 g"|"J21 NIPR"|" "
"Yamato 982407"|"Official"|"1998"|"Antarctica"|"LL6"|"4.18 g"|"J21 NIPR"|" "
"Yamato 982408"|"Official"|"1998"|"Antarctica"|"H5"|"2.17 g"|"J28 NIPR"|" "
"Yamato 982409"|"Official"|"1998"|"Antarctica"|"H4"|"4.21 g"|"J21 NIPR"|" "
"Yamato 982412"|"Official"|"1998"|"Antarctica"|"H5"|"4.66 g"|"J27 NIPR"|" "
"Yamato 982416"|"Official"|"1998"|"Antarctica"|"H4"|"5.9 g"|"J21 NIPR"|" "
"Yamato 982417"|"Official"|"1998"|"Antarctica"|"H4"|"9 g"|"J21 NIPR"|" "
"Yamato 982418"|"Official"|"1998"|"Antarctica"|"LL5"|"12.3 g"|"J21 NIPR"|" "
"Yamato 982419"|"Official"|"1998"|"Antarctica"|"H4"|"5.2 g"|"J21 NIPR"|" "
"Yamato 982420"|"Official"|"1998"|"Antarctica"|"H6"|"2.01 g"|"J27 NIPR"|" "
"Yamato 982421"|"Official"|"1998"|"Antarctica"|"H4"|"8.3 g"|"J21 NIPR"|" "
"Yamato 982424"|"Official"|"1998"|"Antarctica"|"H5"|"7.3 g"|"J21 NIPR"|" "
"Yamato 982425"|"Official"|"1998"|"Antarctica"|"H4"|"21.3 g"|"J21 NIPR"|" "
"Yamato 982428"|"Official"|"1998"|"Antarctica"|"H3-6"|"8.8 g"|"J21 NIPR"|" "
"Yamato 982430"|"Official"|"1998"|"Antarctica"|"H5"|"4.59 g"|"J21 NIPR"|" "
"Yamato 982431"|"Official"|"1998"|"Antarctica"|"H6"|"1.78 g"|"J27 NIPR"|" "
"Yamato 982432"|"Official"|"1998"|"Antarctica"|"H6"|"3.12 g"|"J28 NIPR"|" "
"Yamato 982435"|"Official"|"1998"|"Antarctica"|"H4"|"140.7 g"|"J21 NIPR"|" "
"Yamato 982436"|"Official"|"1998"|"Antarctica"|"H6"|"35.9 g"|"J21 NIPR"|" "
"Yamato 982437"|"Official"|"1998"|"Antarctica"|"L6"|"1.81 g"|"J28 NIPR"|" "
"Yamato 982440"|"Official"|"1998"|"Antarctica"|"H6"|"2.26 g"|"J27 NIPR"|" "
"Yamato 982441"|"Official"|"1998"|"Antarctica"|"H4"|"4.22 g"|"J21 NIPR"|" "
"Yamato 982443"|"Official"|"1998"|"Antarctica"|"H5"|"7.6 g"|"J21 NIPR"|" "
"Yamato 982446"|"Official"|"1998"|"Antarctica"|"H4"|"9.5 g"|"J21 NIPR"|" "
"Yamato 982447"|"Official"|"1998"|"Antarctica"|"H4-6"|"7.2 g"|"J21 NIPR"|" "
"Yamato 982448"|"Official"|"1998"|"Antarctica"|"H6"|"2.72 g"|"J28 NIPR"|" "
"Yamato 982449"|"Official"|"1998"|"Antarctica"|"L6"|"11.3 g"|"J21 NIPR"|" "
"Yamato 982450"|"Official"|"1998"|"Antarctica"|"L6"|"12.8 g"|"J21 NIPR"|" "
"Yamato 982451"|"Official"|"1998"|"Antarctica"|"L6"|"10.5 g"|"J21 NIPR"|" "
"Yamato 982452"|"Official"|"1998"|"Antarctica"|"H4"|"18.2 g"|"J21 NIPR"|" "
"Yamato 982453"|"Official"|"1998"|"Antarctica"|"H4"|"111.2 g"|"J21 NIPR"|" "
"Yamato 982454"|"Official"|"1998"|"Antarctica"|"H4"|"25.3 g"|"J21 NIPR"|" "
"Yamato 982455"|"Official"|"1998"|"Antarctica"|"H4"|"10.1 g"|"J21 NIPR"|" "
"Yamato 982456"|"Official"|"1998"|"Antarctica"|"H4"|"10.1 g"|"J21 NIPR"|" "
"Yamato 982457"|"Official"|"1998"|"Antarctica"|"H4"|"6.4 g"|"J21 NIPR"|" "
"Yamato 982458"|"Official"|"1998"|"Antarctica"|"H4"|"4.06 g"|"J21 NIPR"|" "
"Yamato 982460"|"Official"|"1998"|"Antarctica"|"H4"|"18.1 g"|"J21 NIPR"|" "
"Yamato 982461"|"Official"|"1998"|"Antarctica"|"L5"|"2.29 g"|"J28 NIPR"|" "
"Yamato 982462"|"Official"|"1998"|"Antarctica"|"H4-6"|"12 g"|"J21 NIPR"|" "
"Yamato 982463"|"Official"|"1998"|"Antarctica"|"H4"|"17.9 g"|"J21 NIPR"|" "
"Yamato 982464"|"Official"|"1998"|"Antarctica"|"H5"|"5 g"|"J21 NIPR"|" "
"Yamato 982465"|"Official"|"1998"|"Antarctica"|"H4"|"14.7 g"|"J21 NIPR"|" "
"Yamato 982466"|"Official"|"1998"|"Antarctica"|"H4"|"10.6 g"|"J21 NIPR"|" "
"Yamato 982468"|"Official"|"1998"|"Antarctica"|"H4"|"45.6 g"|"J21 NIPR"|" "
"Yamato 982469"|"Official"|"1998"|"Antarctica"|"Eucrite-unbr"|"6.8 g"|"J21 NIPR"|" "
"Yamato 982473"|"Official"|"1998"|"Antarctica"|"L6"|"20.6 g"|"J21 NIPR"|" "
"Yamato 982474"|"Official"|"1998"|"Antarctica"|"H4"|"12.8 g"|"J21 NIPR"|" "
"Yamato 982475"|"Official"|"1998"|"Antarctica"|"H4"|"25.1 g"|"J21 NIPR"|" "
"Yamato 982476"|"Official"|"1998"|"Antarctica"|"L6"|"1.32 g"|"J27 NIPR"|" "
"Yamato 982477"|"Official"|"1998"|"Antarctica"|"H5"|"4.96 g"|"J21 NIPR"|" "
"Yamato 982478"|"Official"|"1998"|"Antarctica"|"H4"|"3.2 g"|"J21 NIPR"|" "
"Yamato 982479"|"Official"|"1998"|"Antarctica"|"H4"|"7.7 g"|"J21 NIPR"|" "
"Yamato 982480"|"Official"|"1998"|"Antarctica"|"H6"|"2.87 g"|"J28 NIPR"|" "
"Yamato 982481"|"Official"|"1998"|"Antarctica"|"H5"|"1.07 g"|"J27 NIPR"|" "
"Yamato 982482"|"Official"|"1998"|"Antarctica"|"H4"|"11.4 g"|"J21 NIPR"|" "
"Yamato 982483"|"Official"|"1998"|"Antarctica"|"H5"|"6.8 g"|"J21 NIPR"|" "
"Yamato 982484"|"Official"|"1998"|"Antarctica"|"H5"|"18.5 g"|"J21 NIPR"|" "
"Yamato 982485"|"Official"|"1998"|"Antarctica"|"H4"|"9.3 g"|"J21 NIPR"|" "
"Yamato 982486"|"Official"|"1998"|"Antarctica"|"H4"|"18.5 g"|"J21 NIPR"|" "
"Yamato 982487"|"Official"|"1998"|"Antarctica"|"L3"|"3.53 g"|"J21 NIPR"|" "
"Yamato 982488"|"Official"|"1998"|"Antarctica"|"H5"|"34.6 g"|"J21 NIPR"|" "
"Yamato 982489"|"Official"|"1998"|"Antarctica"|"H5"|"3.76 g"|"J21 NIPR"|" "
"Yamato 982490"|"Official"|"1998"|"Antarctica"|"L6"|"36.1 g"|"J21 NIPR"|" "
"Yamato 982491"|"Official"|"1998"|"Antarctica"|"H5"|"37.2 g"|"J21 NIPR"|" "
"Yamato 982492"|"Official"|"1998"|"Antarctica"|"LL3"|"4.3 g"|"J21 NIPR"|" "
"Yamato 982500"|"Official"|"1998"|"Antarctica"|"CM2"|"17.4 g"|"J28 NIPR"|" "
"Yamato 982501"|"Official"|"1998"|"Antarctica"|"CM2"|"18.6 g"|"J28 NIPR"|" "
"Yamato 982503"|"Official"|"1998"|"Antarctica"|"CM2"|"19.7 g"|"J28 NIPR"|" "
"Yamato 982504"|"Official"|"1998"|"Antarctica"|"CM2"|"8.2 g"|"J28 NIPR"|" "
"Yamato 982505"|"Official"|"1998"|"Antarctica"|"H5"|"3.68 g"|"J21 NIPR"|" "
"Yamato 982515"|"Official"|"1998"|"Antarctica"|"H4"|"5.5 g"|"J21 NIPR"|" "
"Yamato 982516"|"Official"|"1998"|"Antarctica"|"H4"|"4.2 g"|"J21 NIPR"|" "
"Yamato 982517"|"Official"|"1998"|"Antarctica"|"L5"|"1.36 g"|"J27 NIPR"|" "
"Yamato 982521"|"Official"|"1998"|"Antarctica"|"L6"|"1.12 g"|"J27 NIPR"|" "
"Yamato 982522"|"Official"|"1998"|"Antarctica"|"LL3"|"6.7 g"|"J21 NIPR"|" "
"Yamato 982525"|"Official"|"1998"|"Antarctica"|"L6"|"6.2 g"|"J27 NIPR"|" "
"Yamato 982528"|"Official"|"1998"|"Antarctica"|"L6"|"1.24 g"|"J27 NIPR"|" "
"Yamato 982529"|"Official"|"1998"|"Antarctica"|"LL6"|"3.47 g"|"J27 NIPR"|" "
"Yamato 982531"|"Official"|"1998"|"Antarctica"|"H4"|"1.15 g"|"J27 NIPR"|" "
"Yamato 982532"|"Official"|"1998"|"Antarctica"|"L5"|"3.22 g"|"J27 NIPR"|" "
"Yamato 982534"|"Official"|"1998"|"Antarctica"|"LL6"|"1.51 g"|"J27 NIPR"|" "
"Yamato 982535"|"Official"|"1998"|"Antarctica"|"H5"|"1.01 g"|"J27 NIPR"|" "
"Yamato 982542"|"Official"|"1998"|"Antarctica"|"CM2"|"3.58 g"|"J28 NIPR"|" "
"Yamato 982544"|"Official"|"1998"|"Antarctica"|"CM2"|"1.11 g"|"J28 NIPR"|" "
"Yamato 982545"|"Official"|"1998"|"Antarctica"|"CM2"|"1.28 g"|"J28 NIPR"|" "
"Yamato 982555"|"Official"|"1998"|"Antarctica"|"CM2"|"2.38 g"|"J28 NIPR"|" "
"Yamato 982556"|"Official"|"1998"|"Antarctica"|"H4"|"899 g"|"J21 NIPR"|" "
"Yamato 982557"|"Official"|"1998"|"Antarctica"|"LL6"|"1.91 g"|"J28 NIPR"|" "
"Yamato 982558"|"Official"|"1998"|"Antarctica"|"LL6"|"1.62 g"|"J27 NIPR"|" "
"Yamato 982559"|"Official"|"1998"|"Antarctica"|"H4"|"69.5 g"|"J21 NIPR"|" "
"Yamato 982560"|"Official"|"1998"|"Antarctica"|"H4"|"9.7 g"|"J21 NIPR"|" "
"Yamato 982561"|"Official"|"1998"|"Antarctica"|"L5"|"4.31 g"|"J21 NIPR"|" "
"Yamato 982562"|"Official"|"1998"|"Antarctica"|"LL5"|"6.8 g"|"J21 NIPR"|" "
"Yamato 982563"|"Official"|"1998"|"Antarctica"|"H5"|"4.49 g"|"J21 NIPR"|" "
"Yamato 982564"|"Official"|"1998"|"Antarctica"|"H4"|"4.49 g"|"J21 NIPR"|" "
"Yamato 982566"|"Official"|"1998"|"Antarctica"|"H6"|"2.5 g"|"J27 NIPR"|" "
"Yamato 982567"|"Official"|"1998"|"Antarctica"|"Ureilite"|"1.15 g"|"J28 NIPR"|" "
"Yamato 982569"|"Official"|"1998"|"Antarctica"|"LL6"|"1.2 g"|"J27 NIPR"|" "
"Yamato 982570"|"Official"|"1998"|"Antarctica"|"LL6"|"1.13 g"|"J27 NIPR"|" "
"Yamato 982579"|"Official"|"1998"|"Antarctica"|"L6"|"1.08 g"|"J27 NIPR"|" "
"Yamato 982580"|"Official"|"1998"|"Antarctica"|"L5"|"1.36 g"|"J27 NIPR"|" "
"Yamato 982581"|"Official"|"1998"|"Antarctica"|"L5"|"1.19 g"|"J27 NIPR"|" "
"Yamato 982583"|"Official"|"1998"|"Antarctica"|"L5"|"1.57 g"|"J27 NIPR"|" "
"Yamato 982585"|"Official"|"1998"|"Antarctica"|"CM"|"4.16 g"|"J21 NIPR"|" "
"Yamato 982588"|"Official"|"1998"|"Antarctica"|"CM2"|"2.35 g"|"J28 NIPR"|" "
"Yamato 982589"|"Official"|"1998"|"Antarctica"|"CM2"|"1.07 g"|"J28 NIPR"|" "
"Yamato 982591"|"Official"|"1998"|"Antarctica"|"CM"|"3.24 g"|"J21 NIPR"|" "
"Yamato 982592"|"Official"|"1998"|"Antarctica"|"CM2"|"2.96 g"|"J28 NIPR"|" "
"Yamato 982593"|"Official"|"1998"|"Antarctica"|"CM2"|"1.39 g"|"J28 NIPR"|" "
"Yamato 982594"|"Official"|"1998"|"Antarctica"|"CM2"|"1.1 g"|"J28 NIPR"|" "
"Yamato 982595"|"Official"|"1998"|"Antarctica"|"CM2"|"1.25 g"|"J28 NIPR"|" "
"Yamato 982596"|"Official"|"1998"|"Antarctica"|"CM2"|"2.2 g"|"J28 NIPR"|" "
"Yamato 982597"|"Official"|"1998"|"Antarctica"|"CM2"|"1.57 g"|"J28 NIPR"|" "
"Yamato 982598"|"Official"|"1998"|"Antarctica"|"CM2"|"1.05 g"|"J28 NIPR"|" "
"Yamato 982605"|"Official"|"1998"|"Antarctica"|"L6"|"1.57 g"|"J27 NIPR"|" "
"Yamato 982606"|"Official"|"1998"|"Antarctica"|"H6"|"1.96 g"|"J27 NIPR"|" "
"Yamato 982609"|"Official"|"1998"|"Antarctica"|"H5"|"20.1 g"|"J21 NIPR"|" "
"Yamato 982610"|"Official"|"1998"|"Antarctica"|"H6"|"3.46 g"|"J27 NIPR"|" "
"Yamato 982611"|"Official"|"1998"|"Antarctica"|"H5"|"3.6 g"|"J21 NIPR"|" "
"Yamato 982612"|"Official"|"1998"|"Antarctica"|"H6"|"3.37 g"|"J21 NIPR"|" "
"Yamato 982615"|"Official"|"1998"|"Antarctica"|"H6"|"2.04 g"|"J28 NIPR"|" "
"Yamato 982616"|"Official"|"1998"|"Antarctica"|"H6"|"1.54 g"|"J27 NIPR"|" "
"Yamato 982617"|"Official"|"1998"|"Antarctica"|"CM2"|"1.92 g"|"J28 NIPR"|" "
"Yamato 982618"|"Official"|"1998"|"Antarctica"|"CM2"|"1.56 g"|"J28 NIPR"|" "
"Yamato 982619"|"Official"|"1998"|"Antarctica"|"CM2"|"1.97 g"|"J28 NIPR"|" "
"Yamato 982623"|"Official"|"1998"|"Antarctica"|"H4"|"9.1 g"|"J21 NIPR"|" "
"Yamato 982624"|"Official"|"1998"|"Antarctica"|"H5"|"7.4 g"|"J21 NIPR"|" "
"Yamato 982625"|"Official"|"1998"|"Antarctica"|"H4"|"3.84 g"|"J21 NIPR"|" "
"Yamato 982626"|"Official"|"1998"|"Antarctica"|"H5"|"1.13 g"|"J28 NIPR"|" "
"Yamato 982630"|"Official"|"1998"|"Antarctica"|"LL5"|"12.8 g"|"J21 NIPR"|" "
"Yamato 982631"|"Official"|"1998"|"Antarctica"|"LL6"|"8.1 g"|"J27 NIPR"|" "
"Yamato 982632"|"Official"|"1998"|"Antarctica"|"LL6"|"5.2 g"|"J27 NIPR"|" "
"Yamato 982633"|"Official"|"1998"|"Antarctica"|"LL6"|"6.2 g"|"J27 NIPR"|" "
"Yamato 982634"|"Official"|"1998"|"Antarctica"|"LL6"|"6 g"|"J28 NIPR"|" "
"Yamato 982635"|"Official"|"1998"|"Antarctica"|"LL5"|"4.33 g"|"J21 NIPR"|" "
"Yamato 982636"|"Official"|"1998"|"Antarctica"|"LL5"|"4.52 g"|"J21 NIPR"|" "
"Yamato 982637"|"Official"|"1998"|"Antarctica"|"LL5"|"3.93 g"|"J21 NIPR"|" "
"Yamato 982638"|"Official"|"1998"|"Antarctica"|"LL5"|"4.45 g"|"J21 NIPR"|" "
"Yamato 982639"|"Official"|"1998"|"Antarctica"|"LL6"|"2.63 g"|"J28 NIPR"|" "
"Yamato 982642"|"Official"|"1998"|"Antarctica"|"LL5"|"3.61 g"|"J21 NIPR"|" "
"Yamato 982650"|"Official"|"1998"|"Antarctica"|"H6"|"5.6 g"|"J21 NIPR"|" "
"Yamato 982651"|"Official"|"1998"|"Antarctica"|"L6"|"10 g"|"J21 NIPR"|" "
"Yamato 982656"|"Official"|"1998"|"Antarctica"|"H6"|"7.7 g"|"J21 NIPR"|" "
"Yamato 982659"|"Official"|"1998"|"Antarctica"|"L4"|"9 g"|"J21 NIPR"|" "
"Yamato 982660"|"Official"|"1998"|"Antarctica"|"H4"|"7.1 g"|"J21 NIPR"|" "
"Yamato 982661"|"Official"|"1998"|"Antarctica"|"H5"|"195.3 g"|"J21 NIPR"|" "
"Yamato 982662"|"Official"|"1998"|"Antarctica"|"LL5"|"64.6 g"|"J21 NIPR"|" "
"Yamato 982663"|"Official"|"1998"|"Antarctica"|"LL5"|"11.6 g"|"J21 NIPR"|" "
"Yamato 982664"|"Official"|"1998"|"Antarctica"|"LL5"|"11.5 g"|"J21 NIPR"|" "
"Yamato 982665"|"Official"|"1998"|"Antarctica"|"LL5"|"4.34 g"|"J21 NIPR"|" "
