"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"Antarctic"|"(Lat,Long)"
"Grove Mountains 090986"|"Official"|"2010"|"Antarctica"|"H4"|"2.11 g"|" CARE"|"(-72.987030, 75.243670)  "
"Grove Mountains 090987"|"Official"|"2010"|"Antarctica"|"H4"|"2.94 g"|" CARE"|"(-72.987030, 75.243670)  "
"Grove Mountains 090988"|"Official"|"2010"|"Antarctica"|"L5"|"3.99 g"|" CARE"|"(-72.978890, 75.259670)  "
"Grove Mountains 090989"|"Official"|"2010"|"Antarctica"|"L5"|"4.16 g"|" CARE"|"(-72.978890, 75.259670)  "
"Grove Mountains 090990"|"Official"|"2010"|"Antarctica"|"L4"|"4.71 g"|" CARE"|"(-72.990310, 75.253190)  "
"Grove Mountains 090991 **"|"Official"|"2010"|"Antarctica"|"H3"|"3.32 g"|" CARE"|"(-72.990310, 75.253190)  "
"Grove Mountains 090992"|"Official"|"2010"|"Antarctica"|"H4"|"2.35 g"|" CARE"|"(-72.997610, 75.213560)  "
"Grove Mountains 090993"|"Official"|"2010"|"Antarctica"|"H5"|"0.94 g"|" CARE"|"(-72.997610, 75.213560)  "
"Grove Mountains 090994 **"|"Official"|"2010"|"Antarctica"|"Mesosiderite"|"369 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 090995"|"Official"|"2010"|"Antarctica"|"H4"|"12.8 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 090996"|"Official"|"2010"|"Antarctica"|"H4"|"7.9 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 090997"|"Official"|"2010"|"Antarctica"|"H4"|"4.83 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 090998"|"Official"|"2010"|"Antarctica"|"H5"|"0.87 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 090999"|"Official"|"2010"|"Antarctica"|"H5"|"0.71 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091000"|"Official"|"2010"|"Antarctica"|"H5"|"0.44 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091001"|"Official"|"2010"|"Antarctica"|"L3"|"279 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091002"|"Official"|"2010"|"Antarctica"|"H4"|"269 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091003"|"Official"|"2010"|"Antarctica"|"L5"|"4.79 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091004"|"Official"|"2010"|"Antarctica"|"L5"|"0.61 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091005"|"Official"|"2010"|"Antarctica"|"H4"|"2.2 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091006"|"Official"|"2010"|"Antarctica"|"H4"|"2.9 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091007"|"Official"|"2010"|"Antarctica"|"H5"|"7.9 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091008"|"Official"|"2010"|"Antarctica"|"H4"|"15.8 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091009"|"Official"|"2010"|"Antarctica"|"L5"|"4.94 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091010"|"Official"|"2010"|"Antarctica"|"H4"|"0.27 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091011"|"Official"|"2010"|"Antarctica"|"L5"|"33.2 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091012"|"Official"|"2010"|"Antarctica"|"L5"|"30.9 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091013"|"Official"|"2010"|"Antarctica"|"L4"|"254 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091014"|"Official"|"2010"|"Antarctica"|"H4"|"40.7 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091015"|"Official"|"2010"|"Antarctica"|"L5"|"125.4 g"|" CARE"|"(-72.978890, 75.259670)  "
"Grove Mountains 091016"|"Official"|"2010"|"Antarctica"|"L5"|"75.8 g"|" CARE"|"(-72.978890, 75.259670)  "
"Grove Mountains 091017"|"Official"|"2010"|"Antarctica"|"H4"|"120.5 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091018"|"Official"|"2010"|"Antarctica"|"H4"|"16.4 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091019"|"Official"|"2010"|"Antarctica"|"H5"|"16.7 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091020"|"Official"|"2010"|"Antarctica"|"H4"|"4.05 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091021"|"Official"|"2010"|"Antarctica"|"H4"|"19.8 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091022"|"Official"|"2010"|"Antarctica"|"H4"|"5 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091023"|"Official"|"2010"|"Antarctica"|"L5"|"5.9 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091024"|"Official"|"2010"|"Antarctica"|"L5"|"3.32 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091025"|"Official"|"2010"|"Antarctica"|"H4"|"6.9 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091026"|"Official"|"2010"|"Antarctica"|"H4"|"6.3 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091027"|"Official"|"2010"|"Antarctica"|"H4"|"5.4 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091028"|"Official"|"2010"|"Antarctica"|"L5"|"1.88 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091029"|"Official"|"2010"|"Antarctica"|"L5"|"0.47 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091030"|"Official"|"2010"|"Antarctica"|"L4"|"0.56 g"|" CARE"|"(-72.984890, 75.248670)  "
"Grove Mountains 091031"|"Official"|"2010"|"Antarctica"|"L5"|"1.13 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091032"|"Official"|"2010"|"Antarctica"|"L5"|"1.8 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091033"|"Official"|"2010"|"Antarctica"|"L5"|"0.63 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091034"|"Official"|"2010"|"Antarctica"|"L5"|"0.69 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091035"|"Official"|"2010"|"Antarctica"|"H5"|"0.96 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091036"|"Official"|"2010"|"Antarctica"|"H5"|"0.52 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091037"|"Official"|"2010"|"Antarctica"|"L5"|"0.66 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091038"|"Official"|"2010"|"Antarctica"|"H4"|"0.53 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091039"|"Official"|"2010"|"Antarctica"|"L5"|"0.68 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091040"|"Official"|"2010"|"Antarctica"|"L5"|"0.65 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091041"|"Official"|"2010"|"Antarctica"|"L4"|"0.68 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091042"|"Official"|"2010"|"Antarctica"|"L6"|"0.63 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091043"|"Official"|"2010"|"Antarctica"|"L5"|"0.34 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091044"|"Official"|"2010"|"Antarctica"|"L5"|"0.48 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091045"|"Official"|"2010"|"Antarctica"|"L4"|"0.42 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091046"|"Official"|"2010"|"Antarctica"|"H5"|"0.69 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091047"|"Official"|"2010"|"Antarctica"|"H5"|"0.44 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091048"|"Official"|"2010"|"Antarctica"|"L5"|"0.48 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091049"|"Official"|"2010"|"Antarctica"|"L4"|"0.35 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091050"|"Official"|"2010"|"Antarctica"|"L6"|"0.36 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091051"|"Official"|"2010"|"Antarctica"|"L5"|"0.4 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091052"|"Official"|"2010"|"Antarctica"|"L5"|"0.33 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091053"|"Official"|"2010"|"Antarctica"|"L5"|"0.27 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091054"|"Official"|"2010"|"Antarctica"|"H5"|"0.34 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091055"|"Official"|"2010"|"Antarctica"|"L4"|"0.32 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091056"|"Official"|"2010"|"Antarctica"|"L5"|"0.31 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091057"|"Official"|"2010"|"Antarctica"|"H4"|"0.46 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091058"|"Official"|"2010"|"Antarctica"|"L5"|"0.48 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091059"|"Official"|"2010"|"Antarctica"|"H4"|"0.33 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091060"|"Official"|"2010"|"Antarctica"|"H5"|"0.31 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091061"|"Official"|"2010"|"Antarctica"|"L5"|"0.3 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091062"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091063"|"Official"|"2010"|"Antarctica"|"L5"|"0.16 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091064"|"Official"|"2010"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091065"|"Official"|"2010"|"Antarctica"|"H5"|"0.22 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091066"|"Official"|"2010"|"Antarctica"|"L5"|"0.23 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091067"|"Official"|"2010"|"Antarctica"|"L5"|"0.28 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091068"|"Official"|"2010"|"Antarctica"|"L5"|"0.17 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091069"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091070"|"Official"|"2010"|"Antarctica"|"L5"|"0.29 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091071"|"Official"|"2010"|"Antarctica"|"L6"|"0.32 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091072"|"Official"|"2010"|"Antarctica"|"L5"|"0.28 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091073"|"Official"|"2010"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091074"|"Official"|"2010"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091075"|"Official"|"2010"|"Antarctica"|"H5"|"0.22 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091076"|"Official"|"2010"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091077"|"Official"|"2010"|"Antarctica"|"L4"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091078"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091079"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091080"|"Official"|"2010"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091081"|"Official"|"2010"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091082"|"Official"|"2010"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091083"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091084"|"Official"|"2010"|"Antarctica"|"H6"|"20 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091086"|"Official"|"2010"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091088"|"Official"|"2010"|"Antarctica"|"L6"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091089"|"Official"|"2010"|"Antarctica"|"L4"|"0.12 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091090"|"Official"|"2010"|"Antarctica"|"L4"|"60 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091091"|"Official"|"2010"|"Antarctica"|"H5"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091092"|"Official"|"2010"|"Antarctica"|"L5"|"0.13 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091093"|"Official"|"2010"|"Antarctica"|"L5"|"0.19 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091094"|"Official"|"2010"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091095"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091096"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091097"|"Official"|"2010"|"Antarctica"|"L4"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091098"|"Official"|"2010"|"Antarctica"|"L4"|"60 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091099"|"Official"|"2010"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091100"|"Official"|"2010"|"Antarctica"|"L4"|"1.65 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091101"|"Official"|"2010"|"Antarctica"|"L5"|"0.27 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091102"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091103"|"Official"|"2010"|"Antarctica"|"L4"|"0.3 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091104"|"Official"|"2010"|"Antarctica"|"L4"|"0.26 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091105"|"Official"|"2010"|"Antarctica"|"L5"|"0.17 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091106"|"Official"|"2010"|"Antarctica"|"L5"|"0.29 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091107"|"Official"|"2010"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091108"|"Official"|"2010"|"Antarctica"|"L5"|"0.21 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091109"|"Official"|"2010"|"Antarctica"|"L5"|"0.13 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091110"|"Official"|"2010"|"Antarctica"|"L5"|"0.18 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091111"|"Official"|"2010"|"Antarctica"|"L4"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091112"|"Official"|"2010"|"Antarctica"|"L5"|"0.19 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091113"|"Official"|"2010"|"Antarctica"|"L6"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091114"|"Official"|"2010"|"Antarctica"|"L6"|"0.16 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091115"|"Official"|"2010"|"Antarctica"|"L5"|"0.14 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091116"|"Official"|"2010"|"Antarctica"|"L5"|"0.19 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091117"|"Official"|"2010"|"Antarctica"|"H5"|"60 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091118"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091119"|"Official"|"2010"|"Antarctica"|"L4"|"0.12 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091120"|"Official"|"2010"|"Antarctica"|"L4"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091121"|"Official"|"2010"|"Antarctica"|"L5"|"0.14 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091122"|"Official"|"2010"|"Antarctica"|"H5"|"0.1 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091123"|"Official"|"2010"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091124"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091125"|"Official"|"2010"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091126"|"Official"|"2010"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091127"|"Official"|"2010"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091128"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091129"|"Official"|"2010"|"Antarctica"|"L4"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091130"|"Official"|"2010"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091131"|"Official"|"2010"|"Antarctica"|"L4"|"0.1 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091132"|"Official"|"2010"|"Antarctica"|"H5"|"30 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091133"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091134"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091135"|"Official"|"2010"|"Antarctica"|"L4"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091136"|"Official"|"2010"|"Antarctica"|"L6"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091137"|"Official"|"2010"|"Antarctica"|"L5"|"20 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091138"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091139"|"Official"|"2010"|"Antarctica"|"L5"|"20 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091140"|"Official"|"2010"|"Antarctica"|"L5"|"0.17 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091141"|"Official"|"2010"|"Antarctica"|"L4"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091142"|"Official"|"2010"|"Antarctica"|"L5"|"60 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091143"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091144"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091145"|"Official"|"2010"|"Antarctica"|"L4"|"20 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091146"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091147"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091148"|"Official"|"2010"|"Antarctica"|"L5"|"30 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091149"|"Official"|"2010"|"Antarctica"|"L4"|"30 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091150"|"Official"|"2010"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091151"|"Official"|"2010"|"Antarctica"|"L5"|"50 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091152"|"Official"|"2010"|"Antarctica"|"L4"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091153"|"Official"|"2010"|"Antarctica"|"L5"|"20 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091154"|"Official"|"2010"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091155"|"Official"|"2010"|"Antarctica"|"L5"|"90 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091156"|"Official"|"2010"|"Antarctica"|"L5"|"70 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091157"|"Official"|"2010"|"Antarctica"|"L5"|"0.1 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091158"|"Official"|"2010"|"Antarctica"|"H4"|"70 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091159"|"Official"|"2010"|"Antarctica"|"L5"|"80 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091160"|"Official"|"2010"|"Antarctica"|"L5"|"40 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091161"|"Official"|"2010"|"Antarctica"|"L6"|"30 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091162"|"Official"|"2010"|"Antarctica"|"L5"|"30 mg"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091163"|"Official"|"2010"|"Antarctica"|"L6"|"0.94 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091164"|"Official"|"2010"|"Antarctica"|"L5"|"0.85 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091165"|"Official"|"2010"|"Antarctica"|"L5"|"0.56 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091166"|"Official"|"2010"|"Antarctica"|"L5"|"0.69 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091167"|"Official"|"2010"|"Antarctica"|"L5"|"0.59 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091168"|"Official"|"2010"|"Antarctica"|"L5"|"0.43 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091169"|"Official"|"2010"|"Antarctica"|"L5"|"0.7 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091170"|"Official"|"2010"|"Antarctica"|"L5"|"0.37 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091171"|"Official"|"2010"|"Antarctica"|"H6"|"0.77 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091172"|"Official"|"2010"|"Antarctica"|"L6"|"0.62 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091173"|"Official"|"2010"|"Antarctica"|"L5"|"0.27 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091174"|"Official"|"2010"|"Antarctica"|"L5"|"0.51 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091175"|"Official"|"2010"|"Antarctica"|"L5"|"0.28 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091176"|"Official"|"2010"|"Antarctica"|"L4"|"0.32 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091177"|"Official"|"2010"|"Antarctica"|"L5"|"0.57 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091178"|"Official"|"2010"|"Antarctica"|"L5"|"0.25 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091179"|"Official"|"2010"|"Antarctica"|"L5"|"0.35 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091180"|"Official"|"2010"|"Antarctica"|"L5"|"0.32 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091181"|"Official"|"2010"|"Antarctica"|"L5"|"0.22 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091182"|"Official"|"2010"|"Antarctica"|"L5"|"0.29 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091183"|"Official"|"2010"|"Antarctica"|"L5"|"0.33 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091184"|"Official"|"2010"|"Antarctica"|"L6"|"0.46 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091185"|"Official"|"2010"|"Antarctica"|"L5"|"0.32 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091186"|"Official"|"2010"|"Antarctica"|"L6"|"0.24 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091187"|"Official"|"2010"|"Antarctica"|"L5"|"0.15 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091188"|"Official"|"2010"|"Antarctica"|"L5"|"0.15 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091189"|"Official"|"2010"|"Antarctica"|"L5"|"0.18 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091190"|"Official"|"2010"|"Antarctica"|"L5"|"0.34 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091191"|"Official"|"2010"|"Antarctica"|"L5"|"0.15 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091192"|"Official"|"2010"|"Antarctica"|"L6"|"0.22 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091193"|"Official"|"2010"|"Antarctica"|"L6"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091194"|"Official"|"2010"|"Antarctica"|"H6"|"0.22 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091195"|"Official"|"2010"|"Antarctica"|"L5"|"0.12 g"|" CARE"|"(-72.983670, 75.247670)  "
"Grove Mountains 091196"|"Official"|"2010"|"Antarctica"|"L5"|"0.11 g"|" CARE"|"(-72.983670, 75.247670)  "
