"Name"|"Status"|"Year"|"Place"|"Type"|"Mass"|"(Lat,Long)"
"Northwest Africa 2549"|"Official"|"2003"|"(Northwest Africa)"|"CV3"|"17 g"|" "
"Northwest Africa 2550"|"Official"|"2003"|"(Northwest Africa)"|"Eucrite"|"14 g"|" "
"Northwest Africa 2553"|"Official"|"2002"|"(Northwest Africa)"|"L5/6"|"1502 g"|" "
"Northwest Africa 2554"|"Official"|"2002"|"(Northwest Africa)"|"L4-6"|"1320 g"|" "
"Northwest Africa 2555"|"Official"|"2004"|"(Northwest Africa)"|"L4-6"|"36 g"|" "
"Northwest Africa 2556"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"14 g"|" "
"Northwest Africa 2557"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"18.7 g"|" "
"Northwest Africa 2558"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"46 g"|" "
"Northwest Africa 2559"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"412 g"|" "
"Northwest Africa 2560"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"549 g"|" "
"Northwest Africa 2561"|"Official"|"2003"|"Algeria"|"LL5"|"67.9 g"|" "
"Northwest Africa 2562"|"Official"|"2003"|"Algeria"|"LL5"|"52.3 g"|" "
"Northwest Africa 2563"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"1175 g"|" "
"Northwest Africa 2564"|"Official"|"2004"|"(Northwest Africa)"|"L5/6"|"540 g"|" "
"Northwest Africa 2565"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"526 g"|" "
"Northwest Africa 2566"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"412 g"|" "
"Northwest Africa 2567"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"351 g"|" "
"Northwest Africa 2568"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"27.1 g"|" "
"Northwest Africa 2569"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"332 g"|" "
"Northwest Africa 2570 **"|"Official"|"2004"|"(Northwest Africa)"|"CV3"|"12.4 g"|" "
"Northwest Africa 2571"|"Official"|"2004"|"(Northwest Africa)"|"H~6"|"256 g"|" "
"Northwest Africa 2572"|"Official"|"2004"|"(Northwest Africa)"|"H~5"|"441 g"|" "
"Northwest Africa 2573"|"Official"|"2003"|"(Northwest Africa)"|"L5"|"224 g"|" "
"Northwest Africa 2574"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"316 g"|" "
"Northwest Africa 2575"|"Official"|"2004"|"(Northwest Africa)"|"H6"|"255 g"|" "
"Northwest Africa 2576"|"Official"|"2004"|"(Northwest Africa)"|"L~6"|"402 g"|" "
"Northwest Africa 2577"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"357 g"|" "
"Northwest Africa 2578"|"Official"|"2004"|"(Northwest Africa)"|"L~4"|"76.6 g"|" "
"Northwest Africa 2579"|"Official"|"2004"|"(Northwest Africa)"|"L~6"|"51.3 g"|" "
"Northwest Africa 2580"|"Official"|"2003"|"(Northwest Africa)"|"H3"|"60.5 g"|" "
"Northwest Africa 2581"|"Official"|"2004"|"(Northwest Africa)"|"L5/6"|"494 g"|" "
"Northwest Africa 2582"|"Official"|"2004"|"(Northwest Africa)"|"H~5"|"313 g"|" "
"Northwest Africa 2583"|"Official"|"2004"|"(Northwest Africa)"|"L3/4"|"512 g"|" "
"Northwest Africa 2584"|"Official"|"2004"|"(Northwest Africa)"|"H~4"|"1051 g"|" "
"Northwest Africa 2585"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"548 g"|" "
"Northwest Africa 2586"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"24.3 g"|" "
"Northwest Africa 2587"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"26.2 g"|" "
"Northwest Africa 2588"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"23.6 g"|" "
"Northwest Africa 2589"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"62.8 g"|" "
"Northwest Africa 2590"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"25.4 g"|" "
"Northwest Africa 2591"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"49.6 g"|" "
"Northwest Africa 2592"|"Official"|"2004"|"(Northwest Africa)"|"H6"|"33.4 g"|" "
"Northwest Africa 2593"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"24.2 g"|" "
"Northwest Africa 2594"|"Official"|"2004"|"(Northwest Africa)"|"H4/5"|"86.8 g"|" "
"Northwest Africa 2595"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"59.1 g"|" "
"Northwest Africa 2596"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"12.3 g"|" "
"Northwest Africa 2597"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"73.7 g"|" "
"Northwest Africa 2598"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"28.4 g"|" "
"Northwest Africa 2599"|"Official"|" "|"(Northwest Africa)"|"LL5"|"235 g"|" "
"Northwest Africa 2600"|"Official"|"2006"|"(Northwest Africa)"|"E6"|"407 g"|" "
"Northwest Africa 2601"|"Official"|" "|"(Northwest Africa)"|"L3"|"576 g"|" "
"Northwest Africa 2602"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"4.8 g"|" "
"Northwest Africa 2603"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"21.9 g"|" "
"Northwest Africa 2604"|"Official"|"2004"|"(Northwest Africa)"|"H6"|"6.9 g"|" "
"Northwest Africa 2605"|"Official"|"2004"|"(Northwest Africa)"|"H6"|"15.4 g"|" "
"Northwest Africa 2606"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"164.8 g"|" "
"Northwest Africa 2607"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"499 g"|" "
"Northwest Africa 2608"|"Official"|"2004"|"(Northwest Africa)"|"L4/5"|"11.8 g"|" "
"Northwest Africa 2609"|"Official"|"2004"|"(Northwest Africa)"|"L4-6"|"2.18 kg"|" "
"Northwest Africa 2610"|"Official"|"2007"|"(Northwest Africa)"|"H3"|"7 kg"|" "
"Northwest Africa 2611"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"1762 g"|" "
"Northwest Africa 2612"|"Official"|" "|"(Northwest Africa)"|"H5"|"1109 g"|" "
"Northwest Africa 2613"|"Official"|"1999"|"(Northwest Africa)"|"H4/5"|"20.3 g"|" "
"Northwest Africa 2614"|"Official"|"1999"|"Morocco"|"L6"|"1500 g"|" "
"Northwest Africa 2615"|"Official"|" "|"(Northwest Africa)"|"H6"|"203 g"|" "
"Northwest Africa 2616"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"106.5 g"|" "
"Northwest Africa 2617"|"Official"|"2004"|"(Northwest Africa)"|"H/L4"|"472 g"|" "
"Northwest Africa 2618"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"152 g"|" "
"Northwest Africa 2619"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"220 g"|" "
"Northwest Africa 2620"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"1304 g"|" "
"Northwest Africa 2621"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"4.64 kg"|" "
"Northwest Africa 2622"|"Official"|"2004"|"(Northwest Africa)"|"LL4"|"827 g"|" "
"Northwest Africa 2623"|"Official"|"2003"|"(Northwest Africa)"|"L4"|"153 g"|" "
"Northwest Africa 2624 **"|"Official"|"2004"|"(Northwest Africa)"|"Ureilite"|"241 g"|" "
"Northwest Africa 2625 **"|"Official"|"2004"|"(Northwest Africa)"|"Ureilite"|"305 g"|" "
"Northwest Africa 2626 **"|"Official"|"2004"|"(Northwest Africa)"|"Martian (shergottite)"|"31.1 g"|" "
"Northwest Africa 2627 **"|"Official"|"2004"|"(Northwest Africa)"|"Acapulcoite"|"68 g"|" "
"Northwest Africa 2628 **"|"Official"|"2004"|"(Northwest Africa)"|"CK3"|"248 g"|" "
"Northwest Africa 2629 **"|"Official"|"2004"|"(Northwest Africa)"|"Diogenite"|"244 g"|" "
"Northwest Africa 2630 **"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"6.4 kg"|" "
"Northwest Africa 2631 **"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"2.7 kg"|" "
"Northwest Africa 2634 **"|"Official"|"2004"|"(Northwest Africa)"|"Ureilite"|"600 g"|" "
"Northwest Africa 2635 **"|"Official"|"2004"|"(Northwest Africa)"|"Achondrite-ung"|"4.2 kg"|" "
"Northwest Africa 2636 **"|"Official"|"2004"|"(Northwest Africa)"|"CV3"|"51 g"|" "
"Northwest Africa 2637 **"|"Official"|"2004"|"(Northwest Africa)"|"CV3"|"71.5 g"|" "
"Northwest Africa 2638 **"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"50.5 g"|" "
"Northwest Africa 2639 **"|"Official"|"2004"|"(Northwest Africa)"|"Mesosiderite"|"539 g"|" "
"Northwest Africa 2640 **"|"Official"|"2004"|"(Northwest Africa)"|"LL6"|"342 g"|" "
"Northwest Africa 2641 **"|"Official"|"2004"|"(Northwest Africa)"|"Howardite"|"97 g"|" "
"Northwest Africa 2644 **"|"Official"|"2004"|"(Northwest Africa)"|"Howardite"|"216 g"|" "
"Northwest Africa 2645 **"|"Official"|"2004"|"(Northwest Africa)"|"EL6"|"166 g"|" "
"Northwest Africa 2646 **"|"Official"|"2004"|"(Northwest Africa)"|"Martian"|"9.3 g"|" "
"Northwest Africa 2650 **"|"Official"|"2004"|"Morocco"|"Eucrite-mmict"|"2.22 kg"|" "
"Northwest Africa 2651 **"|"Official"|"2003"|"(Northwest Africa)"|"Ureilite"|"89 g"|" "
"Northwest Africa 2653 **"|"Official"|"2004"|"(Northwest Africa)"|"CV7"|"51 g"|" "
"Northwest Africa 2656 **"|"Official"|"2003"|"(Northwest Africa)"|"Acapulcoite"|"7.5 kg"|" "
"Northwest Africa 2668"|"Official"|"2003"|"Morocco"|"H6"|"165 g"|" "
"Northwest Africa 2669"|"Official"|"2003"|"Morocco"|"H4"|"336 g"|" "
"Northwest Africa 2670"|"Official"|"2003"|"Morocco"|"L4"|"66.8 g"|" "
"Northwest Africa 2671"|"Official"|"2003"|"Morocco"|"H4"|"117 g"|" "
"Northwest Africa 2672"|"Official"|"2003"|"Morocco"|"H6"|"425 g"|" "
"Northwest Africa 2673"|"Official"|"2003"|"Morocco"|"H5"|"45 g"|" "
"Northwest Africa 2674"|"Official"|"2003"|"Morocco"|"H6"|"92 g"|" "
"Northwest Africa 2675"|"Official"|"2004"|"Morocco"|"L6"|"3.35 kg"|" "
"Northwest Africa 2676 **"|"Official"|"2004"|"Morocco"|"Mesosiderite"|"510 g"|" "
"Northwest Africa 2677 **"|"Official"|"2004"|"(Northwest Africa)"|"Iron, IAB complex"|"100 g"|" "
"Northwest Africa 2678 **"|"Official"|"2004"|"Morocco"|"Iron, IIAB"|"381 g"|" "
"Northwest Africa 2679 **"|"Official"|"2004"|"Morocco"|"Iron, IAB-sHL"|"512 g"|" "
"Northwest Africa 2680 **"|"Official"|"2005"|"Morocco"|"Iron, IAB-sLH"|"12.05 kg"|" "
"Northwest Africa 2681"|"Official"|"2004"|"(Northwest Africa)"|"CO3.5"|"37 g"|" "
"Northwest Africa 2682 **"|"Official"|"2004"|"(Northwest Africa)"|"L3-6"|"636 g"|" "
"Northwest Africa 2690"|"Official"|"2004"|"(Northwest Africa)"|"Eucrite"|"15 kg"|" "
"Northwest Africa 2696 **"|"Official"|"2004"|"(Northwest Africa)"|"Eucrite-br"|"15 kg"|" "
"Northwest Africa 2697"|"Official"|"2004"|"(Northwest Africa)"|"CV3"|"9.42 kg"|" "
"Northwest Africa 2698"|"Official"|"2004"|"(Northwest Africa)"|"Howardite"|"134 g"|" "
"Northwest Africa 2699"|"Official"|"2005"|"(Northwest Africa)"|"Acapulcoite"|"1294 g"|" "
"Northwest Africa 2700 **"|"Official"|"2004"|"(Northwest Africa)"|"Lunar"|"31.7 g"|" "
"Northwest Africa 2701"|"Official"|"2004"|"(Northwest Africa)"|"LL5"|"1168 g"|" "
"Northwest Africa 2702"|"Official"|"2005"|"(Northwest Africa)"|"R4"|"215 g"|" "
"Northwest Africa 2703 **"|"Official"|"2005"|"Morocco"|"Ureilite"|"121 g"|" "
"Northwest Africa 2704"|"Official"|"2005"|"(Northwest Africa)"|"L3.8"|"871 g"|" "
"Northwest Africa 2705 **"|"Official"|"2005"|"Morocco"|"Ureilite"|"30 g"|" "
"Northwest Africa 2706"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"1913 g"|" "
"Northwest Africa 2707"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"577 g"|" "
"Northwest Africa 2708 **"|"Official"|"2005"|"Morocco"|"CK4"|"528 g"|" "
"Northwest Africa 2709"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"148 g"|" "
"Northwest Africa 2710"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"216 g"|" "
"Northwest Africa 2711 **"|"Official"|"2005"|"Morocco"|"Mesosiderite"|"433 g"|" "
"Northwest Africa 2712"|"Official"|"2005"|"(Northwest Africa)"|"H5"|"2.5 kg"|" "
"Northwest Africa 2713"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"184 g"|" "
"Northwest Africa 2714"|"Official"|"2004"|"(Northwest Africa)"|"Acapulcoite"|"1656 g"|" "
"Northwest Africa 2717"|"Official"|"2004"|"(Northwest Africa)"|"LL3.5"|"70 g"|" "
"Northwest Africa 2718"|"Official"|"2004"|"(Northwest Africa)"|"CO3.1"|"254 g"|" "
"Northwest Africa 2719"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"7.58 kg"|" "
"Northwest Africa 2720"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"155 g"|" "
"Northwest Africa 2721"|"Official"|"2004"|"(Northwest Africa)"|"L3.8"|"46.5 g"|" "
"Northwest Africa 2722"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"707 g"|" "
"Northwest Africa 2723"|"Official"|"2004"|"(Northwest Africa)"|"L-melt rock"|"169 g"|" "
"Northwest Africa 2724 **"|"Official"|"2004"|"(Northwest Africa)"|"Eucrite"|"3.8 kg"|" "
"Northwest Africa 2725"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"200 g"|" "
"Northwest Africa 2726"|"Official"|"2004"|"(Northwest Africa)"|"LL3.6"|"86 g"|" "
"Northwest Africa 2727 **"|"Official"|"2005"|"(Northwest Africa)"|"Lunar (bas/gab brec)"|"191.2 g"|" "
"Northwest Africa 2728"|"Official"|"2004"|"(Northwest Africa)"|"CO3.2"|"338 g"|" "
"Northwest Africa 2730 **"|"Official"|"2004"|"(Northwest Africa)"|"L6"|"100 g"|" "
"Northwest Africa 2731"|"Official"|"2002"|"(Northwest Africa)"|"LL5"|"9.5 g"|" "
"Northwest Africa 2732"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"116.5 g"|" "
"Northwest Africa 2733"|"Official"|"2007"|"(Northwest Africa)"|"CO3.6"|"279 g"|" "
"Northwest Africa 2734"|"Official"|"2005"|"Morocco"|"L4"|"277 g"|" "
"Northwest Africa 2736 **"|"Official"|"2004"|"(Northwest Africa)"|"EL-melt rock"|"171.5 g"|" "
"Northwest Africa 2737 **"|"Official"|"2000"|"Morocco"|"Martian (chassignite)"|"611 g"|" "
"Northwest Africa 2738 **"|"Official"|"2002"|"(Northwest Africa)"|"Howardite"|"370 g"|" "
"Northwest Africa 2739 **"|"Official"|"2002"|"Algeria"|"Howardite"|"824 g"|" "
"Northwest Africa 2740"|"Official"|" "|"(Northwest Africa)"|"L5"|"53.82 kg"|" "
"Northwest Africa 2741"|"Official"|" "|"(Northwest Africa)"|"LL5"|"1350 g"|" "
"Northwest Africa 2743 **"|"Official"|"2005"|"Morocco"|"Iron, IC"|"5.46 kg"|" "
"Northwest Africa 2748 **"|"Official"|"2004"|"(Northwest Africa)"|"LL3.4"|"57 g"|" "
"Northwest Africa 2749"|"Official"|"2003"|"(Northwest Africa)"|"H5"|"1300 g"|" "
"Northwest Africa 2750"|"Official"|"2004"|"Morocco"|"LL4"|"63.5 g"|" "
"Northwest Africa 2751"|"Official"|"2005"|"(Northwest Africa)"|"Eucrite"|"43 g"|" "
"Northwest Africa 2752"|"Official"|"2005"|"(Northwest Africa)"|"Howardite"|"28 g"|" "
"Northwest Africa 2753"|"Official"|"2005"|"Morocco"|"Diogenite"|"410 g"|" "
"Northwest Africa 2754"|"Official"|"2004"|"(Northwest Africa)"|"LL5"|"5.5 kg"|" "
"Northwest Africa 2758 **"|"Official"|"2004"|"Morocco"|"Eucrite"|"678 g"|" "
"Northwest Africa 2760"|"Official"|"2004"|"(Northwest Africa)"|"CO3.1"|"607 g"|" "
"Northwest Africa 2761"|"Official"|"2003"|"(Northwest Africa)"|"LL3.6"|"234 g"|" "
"Northwest Africa 2762"|"Official"|"2004"|"(Northwest Africa)"|"Ureilite"|"156 g"|" "
"Northwest Africa 2763"|"Official"|"2004"|"(Northwest Africa)"|"EL6"|"69 g"|" "
"Northwest Africa 2764"|"Official"|"2005"|"(Northwest Africa)"|"Eucrite"|"134 g"|" "
"Northwest Africa 2765"|"Official"|"2004"|"(Northwest Africa)"|"Eucrite"|"68 g"|" "
"Northwest Africa 2766"|"Official"|"2004"|"(Northwest Africa)"|"LL3.9"|"214 g"|" "
"Northwest Africa 2767"|"Official"|"2004"|"(Northwest Africa)"|"LL6"|"82.3 g"|" "
"Northwest Africa 2768"|"Official"|"2004"|"(Northwest Africa)"|"LL4"|"2.2 kg"|" "
"Northwest Africa 2769"|"Official"|"2004"|"(Northwest Africa)"|"LL3.2"|"126 g"|" "
"Northwest Africa 2770"|"Official"|"2004"|"(Northwest Africa)"|"LL4"|"58 g"|" "
"Northwest Africa 2771"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"390 g"|" "
"Northwest Africa 2772"|"Official"|"2004"|"(Northwest Africa)"|"LL6"|"35 g"|" "
"Northwest Africa 2773"|"Official"|"2004"|"(Northwest Africa)"|"L3.9"|"656 g"|" "
"Northwest Africa 2774"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"398 g"|" "
"Northwest Africa 2775 **"|"Official"|"2005"|"(Northwest Africa)"|"Acapulcoite"|"222 g"|" "
"Northwest Africa 2776"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"289 g"|" "
"Northwest Africa 2777"|"Official"|"2004"|"(Northwest Africa)"|"H5"|"1987 g"|" "
"Northwest Africa 2778"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"442 g"|" "
"Northwest Africa 2779"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"1537 g"|" "
"Northwest Africa 2781"|"Official"|"2004"|"(Northwest Africa)"|"L4-5"|"528 g"|" "
"Northwest Africa 2782"|"Official"|"2005"|"(Northwest Africa)"|"Mesosiderite"|"330 g"|" "
"Northwest Africa 2783"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"176 g"|" "
"Northwest Africa 2784 **"|"Official"|"2004"|"(Northwest Africa)"|"Eucrite-pmict"|"141 g"|" "
"Northwest Africa 2785"|"Official"|"2005"|"(Northwest Africa)"|"L3.5"|"264 g"|" "
"Northwest Africa 2786"|"Official"|"2005"|"(Northwest Africa)"|"Mesosiderite"|"30 g"|" "
"Northwest Africa 2787"|"Official"|"2005"|"(Northwest Africa)"|"CK4"|"32 g"|" "
"Northwest Africa 2788"|"Official"|"2005"|"(Northwest Africa)"|"Achondrite-prim"|"1390 g"|" "
"Northwest Africa 2791 **"|"Official"|"2004"|"(Northwest Africa)"|"LL3-4"|"383 g"|" "
"Northwest Africa 2792"|"Official"|"2005"|"(Northwest Africa)"|"Ureilite"|"18.6 g"|" "
"Northwest Africa 2793"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"768 g"|" "
"Northwest Africa 2794 **"|"Official"|"2005"|"Morocco"|"Howardite"|"145 g"|" "
"Northwest Africa 2795 **"|"Official"|"2005"|"Morocco"|"Diogenite"|"329 g"|" "
"Northwest Africa 2796"|"Official"|"2005"|"(Northwest Africa)"|"LL3.1"|"34 g"|" "
"Northwest Africa 2797"|"Official"|"2005"|"(Northwest Africa)"|"L3.8"|"1211 g"|" "
"Northwest Africa 2798"|"Official"|"2005"|"(Northwest Africa)"|"L3.2"|"1805 g"|" "
"Northwest Africa 2799"|"Official"|"2005"|"(Northwest Africa)"|"LL6/7"|"1311 g"|" "
"Northwest Africa 2800 **"|"Official"|"2007"|"Morocco"|"Martian (shergottite)"|"686 g"|" "
"Northwest Africa 2801"|"Official"|"2005"|"(Northwest Africa)"|"Diogenite"|"7.7 kg"|" "
"Northwest Africa 2802"|"Official"|"2005"|"(Northwest Africa)"|"CV3"|"30 g"|" "
"Northwest Africa 2803"|"Official"|"2005"|"(Northwest Africa)"|"L5"|"4.5 kg"|" "
"Northwest Africa 2806 **"|"Official"|"2005"|"(Northwest Africa)"|"L6-melt breccia"|"148.4 g"|" "
"Northwest Africa 2807"|"Official"|"2004"|"(Northwest Africa)"|"L3"|"950 g"|" "
"Northwest Africa 2808"|"Official"|"2003"|"Morocco"|"H6"|"2.88 kg"|" "
"Northwest Africa 2809"|"Official"|"2003"|"Morocco"|"LL6"|"4.85 kg"|" "
"Northwest Africa 2810"|"Official"|"2003"|"Morocco"|"H5"|"2.07 kg"|" "
"Northwest Africa 2811"|"Official"|"2003"|"Morocco"|"L4-5"|"950 g"|" "
"Northwest Africa 2812 **"|"Official"|"2003"|"Morocco"|"CR"|"355 g"|" "
"Northwest Africa 2813"|"Official"|"2003"|"Morocco"|"L6"|"194 g"|" "
"Northwest Africa 2814"|"Official"|"2003"|"Morocco"|"LL6"|"76 g"|" "
"Northwest Africa 2815 **"|"Official"|"2003"|"Morocco?"|"Mesosiderite-A2"|"147 g"|" "
"Northwest Africa 2816"|"Official"|"2003"|"Morocco?"|"H4/5"|"114 g"|" "
"Northwest Africa 2817"|"Official"|"2003"|"Morocco?"|"Ureilite"|"337 g"|" "
"Northwest Africa 2818"|"Official"|"2003"|"Morocco?"|"H5"|"156 g"|" "
"Northwest Africa 2819"|"Official"|"2003"|"Morocco"|"Howardite"|"80 g"|" "
"Northwest Africa 2820"|"Official"|"2003"|"Morocco"|"LL"|"200 g"|" "
"Northwest Africa 2821 **"|"Official"|"2003"|"Morocco"|"R3.8"|"384 g"|" "
"Northwest Africa 2822"|"Official"|"2005"|"(Northwest Africa)"|"R4"|"1675 g"|" "
"Northwest Africa 2823"|"Official"|"2005"|"(Northwest Africa)"|"LL6"|"144 g"|" "
"Northwest Africa 2824 **"|"Official"|"2005"|"(Northwest Africa)"|"Eucrite-an"|"485 g"|" "
"Northwest Africa 2825 **"|"Official"|"2004"|"(Northwest Africa)"|"CV7"|"664 g"|" "
"Northwest Africa 2826"|"Official"|"2004"|"(Northwest Africa)"|"LL5"|"685 g"|" "
"Northwest Africa 2827"|"Official"|"2004"|"(Northwest Africa)"|"LL4"|"1000 g"|" "
"Northwest Africa 2828 **"|"Official"|"2005"|"(Northwest Africa)"|"EL-melt rock"|"8.67 kg"|" "
"Northwest Africa 2829"|"Official"|"2004"|"(Northwest Africa)"|"Diogenite"|"687 g"|" "
"Northwest Africa 2830"|"Official"|"2005"|"(Northwest Africa)"|"H4"|"1130 g"|" "
"Northwest Africa 2831"|"Official"|"2005"|"(Northwest Africa)"|"L4"|"429 g"|" "
"Northwest Africa 2832"|"Official"|"2005"|"(Northwest Africa)"|"LL4"|"359 g"|" "
"Northwest Africa 2833"|"Official"|"2005"|"(Northwest Africa)"|"L3.8"|"2.11 kg"|" "
"Northwest Africa 2834"|"Official"|"2005"|"(Northwest Africa)"|"L5"|"792 g"|" "
"Northwest Africa 2835"|"Official"|"2005"|"(Northwest Africa)"|"H7"|"1233 g"|" "
"Northwest Africa 2836"|"Official"|"2005"|"(Northwest Africa)"|"LL3.7"|"1300 g"|" "
"Northwest Africa 2837"|"Official"|"2005"|"(Northwest Africa)"|"CV3"|"41 g"|" "
"Northwest Africa 2838"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"253 g"|" "
"Northwest Africa 2839"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"144 g"|" "
"Northwest Africa 2840"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"129 g"|" "
"Northwest Africa 2841"|"Official"|"2004"|"(Northwest Africa)"|"H3.9"|"190 g"|" "
"Northwest Africa 2842"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"423 g"|" "
"Northwest Africa 2843"|"Official"|"2004"|"(Northwest Africa)"|"H3.9"|"404 g"|" "
"Northwest Africa 2844"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"837 g"|" "
"Northwest Africa 2845"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"546 g"|" "
"Northwest Africa 2846"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"352 g"|" "
"Northwest Africa 2847"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"283 g"|" "
"Northwest Africa 2848"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"538 g"|" "
"Northwest Africa 2849"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"846 g"|" "
"Northwest Africa 2850"|"Official"|"2004"|"(Northwest Africa)"|"L5"|"561 g"|" "
"Northwest Africa 2851"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"417 g"|" "
"Northwest Africa 2852"|"Official"|"2004"|"(Northwest Africa)"|"Achondrite-prim"|"398 g"|" "
"Northwest Africa 2853 **"|"Official"|"2004"|"Morocco"|"Howardite"|"1000 g"|" "
"Northwest Africa 2854"|"Official"|"2004"|"(Northwest Africa)"|"CK3/4"|"167 g"|" "
"Northwest Africa 2856"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"1609 g"|" "
"Northwest Africa 2857"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"5.87 kg"|" "
"Northwest Africa 2858"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"2.34 kg"|" "
"Northwest Africa 2859"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"920 g"|" "
"Northwest Africa 2860"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"878 g"|" "
"Northwest Africa 2861"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"2.03 kg"|" "
"Northwest Africa 2862"|"Official"|"2004"|"(Northwest Africa)"|"H4"|"486 g"|" "
"Northwest Africa 2863"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"480 g"|" "
"Northwest Africa 2864"|"Official"|"2004"|"(Northwest Africa)"|"LL4"|"90 g"|" "
"Northwest Africa 2865"|"Official"|"2004"|"(Northwest Africa)"|"L4"|"1503 g"|" "
"Northwest Africa 2866"|"Official"|"2005"|"(Northwest Africa)"|"Acapulcoite"|"213 g"|" "
"Northwest Africa 2867"|"Official"|"2002"|"(Northwest Africa)"|"CK4"|"60 g"|" "
"Northwest Africa 2871"|"Official"|"2005"|"(Northwest Africa)"|"Acapulcoite"|"3.47 kg"|" "
"Northwest Africa 2872"|"Official"|"2000"|"Morocco"|"Ureilite"|"859 g"|" "
"Northwest Africa 2873 **"|"Official"|"2002"|"(Northwest Africa)"|"Howardite"|"36 g"|" "
"Northwest Africa 2874"|"Official"|"2004"|"Morocco"|"LL3.8-6"|"1800 g"|" "
"Northwest Africa 2875"|"Official"|"2004"|"Morocco"|"L6"|"32 g"|" "
"Northwest Africa 2876"|"Official"|"2004"|"Morocco"|"H5"|"51.7 g"|" "
"Northwest Africa 2877"|"Official"|"2003"|"(Northwest Africa)"|"L/LL6"|"19.2 kg"|" "
"Northwest Africa 2878"|"Official"|"2002"|"(Northwest Africa)"|"L4"|"120 g"|" "
"Northwest Africa 2879"|"Official"|"2004"|"(Northwest Africa)"|"L4/5"|"2.38 kg"|" "
